FID,name,latitude,longitude
1411,South Emerald,14.0138998,121.3909988
1412,7-Eleven,9.6559696,123.8529968
1413,Prince Hypermart Minglanilla,10.2412996,123.7990036
1414,City of Naga Public Market,10.2055998,123.7600021
1415,Wellcome,14.5811005,121.0289993
1416,The Market Place - Minglanilla,10.2418003,123.7979965
1417,Savemore Market,10.8985996,123.0660019
1418,Magtoto Store,14.8690004,121.0680008
1419,GoMart Express,10.3042002,123.9850006
1420,SHOPWELL,10.2609997,123.8379974
1421,Sosyo Supermart,10.3125000,123.9509964
1422,GAISANO CAPITAL,11.2353001,125.0029984
1423,SM Supermarket,16.4097996,120.5989990
1424,Allan Blumentrit,14.6253004,120.9850006
1425,LCC Expressmart,13.1715002,123.7519989
1426,Gaisano Grand Silay Supermarket,10.7929001,122.9710007
1427,Metro Supermarket,10.3304005,123.9079971
1428,Eco Trade,16.6606007,121.3679962
1429,J.V. Tadeo Fishing Supply & Store,18.4591007,120.5810013
1430,Mike-Len Supermart,14.7220001,120.5360031
1431,S&R Membership,14.6339998,121.1060028
1432,Robinsons Supermarket,14.6840000,121.1050034
1433,Puregold,14.5670004,121.1419983
1434,Unitop Grocery,14.4070997,120.9029999
1435,EMJ STORE,8.5727196,124.4420013
1436,Flores Store,16.6606007,121.3669968
1437,Longwin General Merchandise,10.2412996,123.7969971
1438,百盛 Parkson City,14.4251003,120.9440002
1439,SnR,14.5724001,121.0199966
1440,E,14.5900002,121.0059967
1441,Robinsons Supermarket,14.5711002,121.0479965
1442,Savemore,14.7530003,121.1579971
1443,Bacayan Savers Mart,10.3837996,123.9209976
1444,Puregold,14.4260998,121.0019989
1445,Savemore,14.6394997,121.0329971
1446,SM Savemore Primark Town Caibaan,11.2157001,124.9960022
1447,Puregold Minimart,14.5762997,121.0360031
1448,Robinsons Supermarket,14.6180000,121.0569992
1449,Tin&Mig Grocery Main Branch,14.3739996,121.0240021
1450,Super8 Supermarket,14.6206999,121.0510025
1451,Saver's Choice Grocery,14.3732996,121.0240021
1452,Walter Mart Sta. Rosa Bel-Air,14.2662001,121.0759964
1453,SaveMore Supermarket,14.3508997,120.9810028
1454,Super8 Market,14.2938995,121.0059967
1455,S&R Membership Shopping,14.5553999,121.0490036
1456,WalterMart Supermarket,14.6568003,121.0210037
1457,Gaisano Supermarket,10.2996998,123.8700027
1458,Real Food,14.5481005,121.0469971
1459,Rustan's Supermarket,14.5565004,121.0550003
1460,SM Supermarket,14.5464001,121.0540009
1461,Emilu's Supermarket,14.3856001,120.8440018
1462,Alfamart,14.1955004,120.8820038
1463,Kempmart,14.2257004,120.9739990
1464,Alfamart,14.3348999,120.9219971
1465,Savemore Market,13.7884998,121.0609970
1466,Puregold,14.6415005,121.0319977
1467,SM Savemore Calinog,11.1275997,122.5390015
1468,PureGold Price Club,14.6665001,121.0339966
1469,Alfamart,14.6701002,120.9970016
1470,GAISANO CAPITAL ILOILO GUANCO,10.6921997,122.5699997
1471,Puregold Jr.,14.7646999,120.9889984
1472,Ever,14.6684999,121.0080032
1473,Puregold Jr. Pandi,14.8627996,120.9380035
1474,Puregold Jr.,14.6377001,120.9970016
1475,All Day,14.3856001,120.9779968
1476,Puregold,14.6583004,120.9619980
1477,Puregold,11.5847998,122.7539978
1478,Whartoner Supermarket,14.6078997,120.9779968
1479,Alfamart,14.6054001,120.9820023
1480,in-time Supermarket,14.6019001,120.9769974
1481,LCC Exoress,14.1106005,122.9560013
1482,KJ Fairmart,10.6598997,122.9520035
1483,Reysal,14.2781000,121.1230011
1484,Robinsons Supermarket,14.6049995,121.0910034
1485,Puregold,14.6050997,120.9810028
1486,LJ Products for UR Needs,6.9314799,122.0729980
1487,Athesa's Shoppe,6.9291801,122.0709991
1488,S&R,15.1803999,120.5999985
1489,Cristina Mart,14.5136995,121.2389984
1490,S&R,14.6052999,121.0800018
1491,Lots For Less,7.0487499,125.5670013
1492,Fisher Mall malabon,14.6570997,120.9609985
1493,Kapamilya Import Export Food Trading,14.9577999,120.9469986
1494,Alfamart,14.7160997,121.1409988
1495,Gaisano Grand,11.2557001,123.0149994
1496,WalterMart,14.1792002,121.2389984
1497,Savemore,14.8579998,120.8119965
1498,Our Farmers’ Haven,14.4221001,121.0319977
1499,Happy 11 Supermarket,14.6260004,121.1389999
1500,Tiongsan Supermarket and Hardware,16.4153996,120.5960007
1501,Kemp Mart,14.6401997,121.0149994
1502,Lucky Savers Mini Store,14.1062002,122.9219971
1503,Old 999 Mall,14.6049004,120.9729996
1504,Puregold Langaray,14.6499004,120.9639969
1505,Fisher Mall Malabon,14.6569996,120.9609985
1506,Ambfel Pharmacy,16.4284992,120.6080017
1507,Delma's Access Purified,16.4241009,120.5979996
1508,Savemore Market,14.7973003,121.0299988
1509,Come N Shop,14.4707003,120.9779968
1510,Savemore Supermarket,10.2964001,123.9840012
1511,CJaka General Merchandise,14.1840000,121.5120010
1512,Peñalosa Store,14.1847000,121.5100021
1513,456 Supermart,16.4169006,120.5960007
1514,Watsons,14.5342999,121.0490036
1515,Wellcome Supermarket,14.5340996,121.0490036
1516,Puregold,14.6490002,121.1159973
1517,SOHO TOP,14.6594000,121.1129990
1518,Talwar Indian Grocery,14.5846996,120.9919968
1519,Little India Simron Grocery,14.5846004,120.9919968
1520,Jashmeet Indian Grocery,14.5846004,120.9919968
1521,Buy Maxx Supermarket,14.9708004,120.6050034
1522,Umani Grounds,6.5084200,124.8349991
1523,Tboli public msrket,6.2159600,124.8199997
1524,Korean Supermarket,14.4562998,121.0070038
1525,Savemore Supermarket,14.9653997,120.6320038
1526,Phillipians 4:19 Store,14.3218002,120.8769989
1527,Alfamart,14.2540998,120.8659973
1528,Super8 Grocery Warehouse,15.0942001,120.7669983
1529,RCS Supermarket,15.0761003,120.9420013
1530,Robinson's Supermarket,13.7599001,121.0569992
1531,Prince Hypermarket,11.2570000,123.0130005
1532,Pardilla's Grocery (Supermarket),13.6313000,122.2440033
1533,SnR,14.5021000,120.9980011
1534,Amorganda Mini Mart,9.5966597,123.1179962
1535,Bais City Satellite Market,9.5958204,123.1179962
1536,ZAB Amorganda,9.5894098,123.1190033
1537,Amorganda Mini Mart,9.5884199,123.1210022
1538,Hypermart,14.3263998,120.7750015
1539,Jacqueline's Grocery,13.7575998,121.0559998
1540,SARANGHAE Mini KOREAN Store,14.0872002,121.1780014
1541,SANTE BARLEY DAVAO CITY OFFICE,7.0582199,125.6009979
1542,Cristobal Variety Store,17.3337994,121.7610016
1543,Daquidols Sari-Sari Store,8.4678898,124.6579971
1544,G-Mall of Cebu,10.3086004,123.9120026
1545,Metro Fresh & Easy,10.2452002,123.7949982
1546,Metro Wholesale Mart,10.2967997,123.8990021
1547,Robinson’s Supermarket Minglanilla,10.2473001,123.8000031
1548,Noy Tilano Market,10.2561998,123.8130035
1549,Cadag Store,14.1758003,122.6259995
1550,Asne Sari- Sari Store,8.2212200,124.2340012
1551,Metro Gaisano Supermarket,10.3175001,123.9039993
1552,Super 8 Grocery Warehouse,15.1468000,120.7679977
1553,PRINCE,11.2573004,123.0130005
1554,Sara wet market,11.2475996,123.0230026
1555,Happy 3F,6.7470298,125.3560028
1556,G-Market,6.7584300,125.3460007
1557,San Roque Supermarket,14.5851002,121.1760025
1558,San Roque Supermarket,14.7767000,121.0500031
1559,Magic Supermarket,15.9279003,120.3479996
1560,J Arcade,8.4833803,123.8069992
1561,Puregold,14.4062996,120.9759979
1562,SM Savemore,15.6697998,120.5790024
1563,Wet Market,14.7765999,121.0449982
1564,Toledo City Public Market,10.3771000,123.6360016
1565,PLAZA MARCELA,9.6514902,123.8519974
1566,Emertan grocery,9.2378902,117.9940033
1567,Savemore,14.8902998,120.8669968
1568,Alfamart,15.1518002,120.7419968
1569,Alfamart,15.1473999,120.7630005
1570,Robinsons Easymart,15.0075998,120.7119980
1571,Chuzon Supermarket,15.0101995,120.7089996
1572,Alfamart,15.1260996,120.5729980
1573,Robinsons Easymart,14.6435003,121.0169983
1574,Alfamart,15.1114998,120.5650024
1575,Robinsons Supermarket,10.2670002,123.8440018
1576,Corner Life,13.9351997,121.6139984
1577,Yawe Family Mart,13.9348001,121.6129990
1578,Alfamart,15.0078001,120.7099991
1579,Herrencia's Pure Wild Honey,14.4687004,120.9749985
1580,Africa Sari-Sari Store,13.9440002,121.1679993
1581,Narveric Store,13.9440002,121.1679993
1582,J&J Store,13.9462004,121.1709976
1583,Charice Agrivet,13.9468002,121.1709976
1584,ZAB's Meat Shop,13.9519997,121.1849976
1585,Alfamart,13.8766003,121.2109985
1586,Jennifer's Grocery,13.8765001,121.2139969
1587,Alfamart,13.8646002,121.2070007
1588,"JMG.Jerry,Maricel Glibeert.Online and Grocery Store",13.8850002,121.2590027
1589,Puregold,7.4448400,125.8140030
1590,Daisy Delantar,7.4514799,125.8030014
1591,Pao Pao Store,10.2536001,123.8089981
1592,Angie Store,13.8603001,121.2229996
1593,Nanay Nilly Store,13.8857002,121.2369995
1594,Mona's Store,13.8865004,121.2419968
1595,Blessed Minimart,13.8863001,121.2409973
1596,Super C,7.4468198,125.8050003
1597,Super 9,14.4221001,121.4449997
1598,Larry & Daryl Grocery Store,14.4171000,121.4449997
1599,Rita & Annie's Minimart,14.4231005,121.4449997
1600,SIniloan Public Market Phase 2,14.4235001,121.4449997
1601,Southern Twin,13.9432001,121.1620026
1602,Southern's Twin SuperMarket 3,13.9618998,121.1699982
1603,Robinsons Supermarket,13.9431000,121.1330032
1604,Super 8 Grocery Warehouse,13.9425001,121.1529999
1605,Muk Bang,13.9411001,121.1490021
1606,SM Supermarket,16.9368992,121.7689972
1607,JJ store,7.4585600,125.7890015
1608,Conde Banana,7.4457502,125.8119965
1609,Lores Mini Market,14.5761003,121.1750031
1610,Puregold,16.6264992,120.3190002
1611,CSI Grocery Store,16.6296005,120.3229980
1612,Alfamart,14.3270998,121.0670013
1613,Allied Supermarket,16.3218002,120.3649979
1614,Dinnes Store,6.8343301,126.1949997
1615,Dylan Store,6.8344898,126.1949997
1616,Santa Rita Minimart Puregold,14.9974003,120.6149979
1617,Puregold,14.0674000,121.3259964
1618,BM,14.0655003,121.3270035
1619,Agoo Korean Mini Mart,16.3209000,120.3669968
1620,Merrymart,16.0382004,120.3470001
1621,Alfamart Kapayapaan Ville,14.2068996,121.0970001
1622,Tiong San Supermarket - Notre Dame,16.4144001,120.5989990
1623,Alfamart,14.2882996,121.0019989
1624,Kiya's Pizza House,14.4207001,121.4459991
1625,sari-sari store,14.4210997,121.4469986
1626,Sari Sari Store,14.4229002,121.4469986
1627,Sari Sari 1 Store,14.4229002,121.4469986
1628,Sari Sari  2 Store,14.4230003,121.4469986
1629,Sari Sari 3 Store,14.4231997,121.4469986
1630,Sari Sari 4 Store,14.4233999,121.4469986
1631,Sari Sari 5 Store,14.4235001,121.4469986
1632,Sari Sari 6 Store,14.4245005,121.4469986
1633,Sari Sari 7 Store,14.4247999,121.4469986
1634,Sari Sari 8 Store,14.4256001,121.4479980
1635,Sari Sari 9 Store,14.4257002,121.4479980
1636,Sari Sari 10 Store,14.4261999,121.4479980
1637,Sari Sari 11 Store,14.4264002,121.4479980
1638,Sari Sari 12 Store,14.4265003,121.4479980
1639,Sari Sari 13 Store,14.4266005,121.4479980
1640,Sari Sari 14 Store,14.4267998,121.4479980
1641,Sari Sari 15 Store,14.4273005,121.4479980
1642,Sari Sari 16 Store,14.4275999,121.4479980
1643,Sima Store,14.4280996,121.4489975
1644,Sari Sari 17 Store,14.4287004,121.4489975
1645,Sari Sari 18 Store,14.4287004,121.4489975
1646,Talipapa,14.4288998,121.4489975
1647,Ilao Store,14.4288998,121.4489975
1648,LPG Gasul Store,14.4287996,121.4489975
1649,Sari Sari 19 Store,14.4291000,121.4499969
1650,Reagan Traiding,14.4228001,121.4440002
1651,M&W Supermarket,14.4223003,121.4459991
1652,Sioland,14.4223003,121.4459991
1653,Home Along,14.4228001,121.4440002
1654,Sari Sari 20 Store,14.4289999,121.4499969
1655,Sari Sari 21 Store,14.4287004,121.4509964
1656,Sari Sari 22 Store,14.4286003,121.4509964
1657,Sari Sari 23 Store,14.4281998,121.4509964
1658,Sari Sari 24 Store,14.4280996,121.4509964
1659,Sari Sari 25 Store,14.4280996,121.4509964
1660,Sari Sari 26 Store,14.4280005,121.4520035
1661,Sari Sari 27 Store,14.4281998,121.4520035
1662,Sari Sari 48 Store,14.4294996,121.4509964
1663,Sari Sari Store,14.4306002,121.4570007
1664,Sari Sari Store,14.4305000,121.4570007
1665,Sari Sari Store,14.4239998,121.4479980
1666,Sari Sari Store,14.4261999,121.4499969
1667,Sari Sari Store,14.4266005,121.4499969
1668,Nancy's Sari-Sari Store,14.4442997,121.4560013
1669,Jona's Sari-Sari Store,14.4445000,121.4570007
1670,Meris Sari-Sari Store,14.4450998,121.4570007
1671,Dina's Sari-Sari Store,14.4450998,121.4560013
1672,Ester Sari-Sari Store,14.4452000,121.4570007
1673,Sari Sari 28 Store,14.4285002,121.4509964
1674,Sari Sari 29 Store,14.4286003,121.4509964
1675,Sari Sari 30 Store,14.4287004,121.4509964
1676,Sari Sari 31 Store,14.4287004,121.4509964
1677,Sari Sari Store,14.4280005,121.4479980
1678,Sari Sari Store,14.4223003,121.4469986
1679,Sari Sari 32Store,14.4291000,121.4509964
1680,Sari Sari  33 Store,14.4292002,121.4509964
1681,Sari Sari  34Store,14.4292002,121.4509964
1682,Sari Sari 35 Store,14.4288998,121.4520035
1683,Sari Sari 36 Store,14.4287004,121.4520035
1684,Sari Sari 37 Store,14.4286003,121.4520035
1685,Gulayan,14.4284000,121.4520035
1686,Sari Sari 39 Store,14.4287004,121.4520035
1687,Sari Sari 38 Store,14.4287004,121.4520035
1688,Sari Sari 43 tore,14.4289999,121.4520035
1689,Sari Sari 44 Store,14.4292002,121.4520035
1690,Sari Sari 45 Store,14.4294004,121.4520035
1691,Sari Sari 46 Store,14.4294004,121.4509964
1692,Sari Sari 47 Store,14.4294996,121.4509964
1693,Sari Sari 50 Store,14.4302998,121.4509964
1694,Sari Sari 49 Store,14.4301004,121.4509964
1695,Sari Sari 53 Store,14.4296999,121.4520035
1696,Sari Sari 54 Store,14.4296999,121.4520035
1697,Sari Sari 52 Store,14.4300003,121.4520035
1698,Sari Sari 51Store,14.4300003,121.4509964
1699,Sari Sari 55 Store,14.4294996,121.4520035
1700,Sari Sari 56 Store,14.4293003,121.4520035
1701,Sari Sari store,14.4264002,121.4479980
1702,Sari Sari Store,14.4259996,121.4479980
1703,Amang Yul's Chicharon,14.4254999,121.4469986
1704,Sari Sari Store,14.4257002,121.4469986
1705,Sari Sari Store,14.4278002,121.4479980
1706,Sari Sari store,14.4277000,121.4479980
1707,Sari Sari Store,14.4224997,121.4469986
1708,Sari Sari Store,14.4441996,121.4680023
1709,Sari Sari Store,14.4436998,121.4680023
1710,Sari Sari Store,14.4434996,121.4690018
1711,Sari Sari 69 Store,14.4386997,121.4560013
1712,Sari Sari 68 Store,14.4330997,121.4550018
1713,Sari Sari Store,14.4253998,121.4489975
1714,Sari Sari Store,14.4239998,121.4479980
1715,Sari-sari`s Store,14.4251003,121.4469986
1716,Kalinga`s Store,14.4250002,121.4469986
1717,Sari-sari`s Store,14.4247999,121.4469986
1718,Sari-saris`s Store,14.4245005,121.4469986
1719,Sari Sari 63 Store,14.4305000,121.4509964
1720,Sari Sari 64 Store,14.4306002,121.4509964
1721,Sari Sari 65 Store,14.4308004,121.4509964
1722,Sari Sari 62 Store,14.4301996,121.4520035
1723,Sari Sari 61 Store,14.4301004,121.4520035
1724,Sari Sari 60 Store,14.4299002,121.4520035
1725,Sari Sari 59 Store,14.4296999,121.4520035
1726,Gataan,14.4295998,121.4530029
1727,Sari Sari 58 Store,14.4294996,121.4530029
1728,Sari Sari 57 Store,14.4292002,121.4530029
1729,Sari Sari 42 Store,14.4289999,121.4530029
1730,Sari Sari Store,14.4288998,121.4530029
1731,Sari Sari 41 Store,14.4288998,121.4520035
1732,Sari Sari 40 Store,14.4287996,121.4520035
1733,Sari Sari 67 Store,14.4313002,121.4530029
1734,Sari Sari 76 Store,14.4321003,121.4530029
1735,Sari Sari 75 Store,14.4320002,121.4530029
1736,Sari Sari 66 Store,14.4313002,121.4520035
1737,Sari Sari Store,14.4209995,121.4449997
1738,Sari Sari Store,14.4205999,121.4449997
1739,Sari Sari Store,14.4202003,121.4449997
1740,Sari Sari Store,14.4200001,121.4449997
1741,Sari Sari Store,14.4198999,121.4449997
1742,Sari Sari Store,14.4196997,121.4449997
1743,Sari Sari Store,14.4191999,121.4449997
1744,Sari Sari Store,14.4190998,121.4449997
1745,Sari Sari Store,14.4186001,121.4440002
1746,Sari Sari Store,14.4182997,121.4440002
1747,Sari Sari Store,14.4174995,121.4440002
1748,Sari Sari Store,14.4175997,121.4440002
1749,Msgt. Feliciano Capunihan St.,14.2939997,121.0059967
1750,Magra Commercial Center,14.2937002,121.0059967
1751,Savemore Market - Portal Mall,14.2943001,121.0059967
1752,"DALI EVERYDAY GROCERY, GMA",14.2952995,121.0070038
1753,Sari Sari Store,14.4205999,121.4469986
1754,Sari Sari Store,14.4209003,121.4469986
1755,Gregorio Sari-Sari Store,14.4146996,121.4479980
1756,Sari Sari Store,14.4224005,121.4479980
1757,Sari Sari Store,14.4229002,121.4479980
1758,Sari Sari Store,14.4259005,121.4499969
1759,Sari Sari Store,14.4237003,121.4479980
1760,Bespren Sari Sari Store,14.4238005,121.4479980
1761,sari-sari`s store,14.4195995,121.4449997
1762,Drely Organic Feeds,14.4306002,121.4560013
1763,sari-sari`s store,14.4193001,121.4449997
1764,Sari Sari Store,14.4235001,121.4479980
1765,Sari Sari Store,14.4251003,121.4509964
1766,Sari Sari Store,14.4250002,121.4509964
1767,Sari Sari Store,14.4232998,121.4479980
1768,sari-sari`s store,14.4186001,121.4449997
1769,Sari Sari Store,14.4232998,121.4479980
1770,Sari Sari Store,14.4257002,121.4489975
1771,sari-sari`s store,14.4164000,121.4440002
1772,Talipapa,14.4169998,121.4449997
1773,Sari Sari Store,14.4177999,121.4459991
1774,sari-sari`s store,14.4155998,121.4430008
1775,Sari Sari 71  Store,14.4537001,121.4649963
1776,Sari Sari Store,14.4319000,121.4570007
1777,Sari Sari Store 2,14.4321003,121.4570007
1778,Delia's Grocery,14.4350996,121.4499969
1779,Sari Sari Store b1,14.4309998,121.4489975
1780,Sari Sari Store b2,14.4312000,121.4489975
1781,sari-sari`s store,14.4188995,121.4459991
1782,sari-sari`s store,14.4188995,121.4459991
1783,Sari Sari Store,14.4672003,121.4779968
1784,Kap's Sari Sari Store,14.4910002,121.5090027
1785,Lydia Grocery,14.4231997,121.4449997
1786,Pitongs Coconut Milk,14.4237003,121.4449997
1787,Lydia Mini Grocery,14.4230003,121.4449997
1788,Velina's sari sari store,14.4918003,121.5090027
1789,Sari-sari`s store,14.4177999,121.4449997
1790,Prutasan,14.4338999,121.4520035
1791,Sari Sari 74Store,14.4303999,121.4530029
1792,Sari Sari Store,14.4280996,121.4550018
1793,Sari Sari Store,14.4280996,121.4550018
1794,Sari Sari Store,14.4289999,121.4560013
1795,CMG Battery Shop,14.4239998,121.4430008
1796,NEFA Gen.merchandise,14.4226999,121.4449997
1797,ONE TOWN ONE PRODUCT,14.4226999,121.4449997
1798,Pacifica Poultry Supply,14.4225998,121.4449997
1799,San Isidro Grocery,14.1450005,121.3160019
1800,Sari Sari 101 Store,14.4357004,121.4560013
1801,Sari Sari Store,14.4249001,121.4509964
1802,Lary and Daryl Grocery,14.4169998,121.4449997
1803,Sari sari store,14.4172001,121.4440002
1804,sari sari store,14.4173002,121.4440002
1805,sari sari store,14.4173002,121.4440002
1806,Grocery Store,14.1655998,121.3489990
1807,South Emerald Supermarket,14.1775999,121.3379974
1808,Puregold Calauan,14.1485004,121.3130035
1809,Robinsons Easymart,14.5684004,121.0859985
1810,Pen-Pen's Store,14.8666000,120.7819977
1811,Alfamart,14.5650997,121.1760025
1812,Alfamart,14.5660000,121.1279984
1813,Deep Lieve Grocery,14.5452003,121.0159988
1814,Vinellies Marketing,14.8555002,120.8600006
1815,Pager Goal Shop,14.8563004,120.8600006
1816,Jnr Energex,14.8586998,120.8590012
1817,Puregold,14.7720003,120.9400024
1818,3 Sister Store,14.8281002,120.8759995
1819,Food Trip 24 7,14.8292999,120.8740005
1820,Alfamart,14.4623003,120.9909973
1821,"BFC Worldwide, Inc.",14.8281002,120.8909988
1822,Alfamart,14.8275003,120.8929977
1823,Nomu Korean Food Mart,14.8250999,120.8980026
1824,New Star,14.8425999,120.8130035
1825,St. Anthony Mini Grocery,14.8283997,120.8219986
1826,Zid and Zai store,14.8123999,120.8410034
1827,Merbee Variety Store,14.8420000,120.8479996
1828,Savemore,14.2742004,121.4189987
1829,578 Variety Store,14.7517004,120.9560013
1830,SM Hypermarket - SM City Marilao,14.7546997,120.9560013
1831,Exatech - Hypermarket,14.7542000,120.9560013
1832,Vil-Nol Store,14.7561998,120.9530029
1833,San Roque Supermarket,14.7591000,120.9520035
1834,Owhane Enterprises,14.7639999,120.9459991
1835,"Robinsons Easymart Marilao, Bulacan",14.7720003,120.9400024
1836,Chinese Supermarket,14.7739000,120.9680023
1837,Alfamart,14.7841997,120.9929962
1838,Trinutri Corporation,14.7841997,120.9879990
1839,Alfamart,14.7911997,121.0090027
1840,Alfamart,14.7819996,120.9359970
1841,Eugenio Store,14.8066998,120.9369965
1842,Alfamart,14.8296003,120.9440002
1843,Alfamart,14.8149004,120.9390030
1844,CN'S supermarket,14.6871004,120.9580002
1845,BMK Home Needs,14.8155003,120.9110031
1846,Fortune Market,14.8182001,120.9049988
1847,FAMILY SAVERS DEPT. STORE - BALAGTAS,14.8184996,120.9049988
1848,Ultra Mega Supermarket,14.8207998,120.9029999
1849,savemore,16.0084000,120.3580017
1850,Saret Organic Farmville,14.8261995,120.9010010
1851,Alfamart,14.8245001,120.9049988
1852,Alfamart,14.8487997,120.9059982
1853,Ever,14.7226000,120.9649963
1854,Fred and Del Superette,14.7934999,120.8789978
1855,Zoila's Grocery Store,14.7933998,120.8799973
1856,Alfamart,14.8111000,120.8679962
1857,5am sari sari store,14.8896999,120.8720016
1858,Seoul+ Korean Mart Plaridel,14.8898001,120.8730011
1859,CIC Garage and Apartment,14.8863001,120.8990021
1860,Kalabaw General merchandise,14.8730001,120.9010010